School District,Category,Pre-K Applicants,Pre-K Offers,Kindergarten Applicants,Kindergarten Offers,Grade 6 Applicants,Grade 6 Offers,Grade 9 Applicants,Grade 9 Offers
15,Home Language is HUNGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is ICELANDIC,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is INDONESIAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is ITALIAN,N/A,N/A,N/A,N/A,7,s^,9,s
15,Home Language is JAPANESE,N/A,N/A,N/A,N/A,14,s^,14,s
15,Home Language is KHMER,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is KHOWAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is KOREAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is LUGANDA,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is MANDARIN,N/A,N/A,N/A,N/A,176,112,399,77
15,Home Language is MOSSI,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is NEPALI,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is NORWEGIAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is PASHTO,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is PILIPINO,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is POLISH,N/A,N/A,N/A,N/A,15,s^,57,s
15,Home Language is PORTUGUESE,N/A,N/A,N/A,N/A,s,s,10,s
15,Home Language is PUNJABI,N/A,N/A,N/A,N/A,s,s,6,s
15,Home Language is ROMANIAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is RUSSIAN,N/A,N/A,N/A,N/A,19,s^,236,17
15,Home Language is RUSSIAN-YIDDISH,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is SERBO-CROATIAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is SLOVAK,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is SPANISH,N/A,N/A,N/A,N/A,679,562,"1,557",371
15,Home Language is SWEDISH,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is TADZHIK,N/A,N/A,N/A,N/A,s,s,22,s
15,Home Language is TAMIL,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is THAI,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is TIBETAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is TIGRINYA,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is TURKISH,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is TURKMAN,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is UKRAINIAN,N/A,N/A,N/A,N/A,s,s,10,s
15,Home Language is URDU,N/A,N/A,N/A,N/A,13,s^,56,7
15,Home Language is UZBEK,N/A,N/A,N/A,N/A,s,s,28,s
15,Home Language is VIETNAMESE,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is VIETNAMESE-CHINESE,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is WOLOF,N/A,N/A,N/A,N/A,s,s,s,s
15,Home Language is YORUBA,N/A,N/A,N/A,N/A,s,s,s,s
15,Residential District 01,s,s,6,s,s,s,31,s
15,Residential District 02,s,s,13,s,8,s,94,s
15,Residential District 03,s,s,s,s,s,s,15,s
15,Residential District 04,s,s,s,s,s,s,15,s
15,Residential District 05,s,s,s,s,s,s,28,s
15,Residential District 06,s,s,s,s,s,s,10,s
15,Residential District 07,s,s,s,s,s,s,15,s
15,Residential District 08,s,s,s,s,s,s,22,s
15,Residential District 09,s,s,s,s,s,s,25,s
15,Residential District 10,s,s,s,s,s,s,30,s
15,Residential District 11,s,s,s,s,s,s,28,s
15,Residential District 12,s,s,s,s,s,s,28,s
15,Residential District 13,462,65,520,24,288,138,726,127
15,Residential District 14,27,s,45,s,40,9,398,59
15,Residential District 15,"2,373","2,111","2,837","2,791","2,397","2,083","1,963",649
15,Residential District 16,40,11,47,10,60,29,336,50
15,Residential District 17,187,53,224,17,178,69,939,158
15,Residential District 18,32,11,45,s,41,12,661,76
15,Residential District 19,22,6,30,s,37,11,844,105
15,Residential District 20,423,212,326,22,182,106,"1,396",267
15,Residential District 21,58,25,35,s,27,14,559,69
15,Residential District 22,115,40,155,10,102,40,"1,116",132
15,Residential District 23,13,s,30,s,25,11,450,54
15,Residential District 24,s,s,s,s,s,s,144,s
15,Residential District 25,s,s,s,s,s,s,23,s
15,Residential District 26,s,s,s,s,s,s,s,s
15,Residential District 27,8,s,8,s,8,s,272,21
15,Residential District 28,s,s,s,s,s,s,49,s
15,Residential District 29,8,s,7,s,s,s,85,6
15,Residential District 30,7,s,10,s,s,s,54,s
15,Residential District 31,31,18,13,s,12,s^,115,12
15,Residential District 32,s,s,8,s,8,s^,213,28
15,Residential District Unknown,s,s,s,s,8,s^,22,s
15,Zip Code 07103,s,s,s,s,s,s,s,s
15,Zip Code 10001,s,s,s,s,s,s,s,s
15,Zip Code 10002,s,s,s,s,s,s,34,s
15,Zip Code 10003,s,s,s,s,s,s,s,s
15,Zip Code 10004,s,s,s,s,s,s,s,s
15,Zip Code 10005,s,s,s,s,s,s,s,s
15,Zip Code 10006,s,s,s,s,s,s,s,s
15,Zip Code 10007,s,s,s,s,s,s,s,s
15,Zip Code 10009,s,s,s,s,s,s,15,s
15,Zip Code 10010,s,s,s,s,s,s,s,s
15,Zip Code 10011,s,s,s,s,s,s,7,s
15,Zip Code 10012,s,s,s,s,s,s,s,s
15,Zip Code 10013,s,s,s,s,s,s,11,s
15,Zip Code 10014,s,s,s,s,s,s,s,s
15,Zip Code 10016,s,s,s,s,s,s,s,s
15,Zip Code 10017,s,s,s,s,s,s,s,s
15,Zip Code 10019,s,s,s,s,s,s,s,s
15,Zip Code 10021,s,s,s,s,s,s,s,s
15,Zip Code 10022,s,s,s,s,s,s,s,s
15,Zip Code 10023,s,s,s,s,s,s,s,s
15,Zip Code 10024,s,s,s,s,s,s,s,s
15,Zip Code 10025,s,s,s,s,s,s,6,s
15,Zip Code 10026,s,s,s,s,s,s,s,s
15,Zip Code 10027,s,s,s,s,s,s,11,s
15,Zip Code 10028,s,s,s,s,s,s,s,s
15,Zip Code 10029,s,s,s,s,s,s,12,s
15,Zip Code 10030,s,s,s,s,s,s,7,s
15,Zip Code 10031,s,s,s,s,s,s,s,s
15,Zip Code 10032,s,s,s,s,s,s,s,s
15,Zip Code 10033,s,s,s,s,s,s,6,s
15,Zip Code 10034,s,s,s,s,s,s,s,s
15,Zip Code 10035,s,s,s,s,s,s,6,s
15,Zip Code 10036,s,s,s,s,s,s,s,s
15,Zip Code 10037,s,s,s,s,s,s,s,s
15,Zip Code 10038,s,s,s,s,s,s,10,s
15,Zip Code 10039,s,s,s,s,s,s,6,s
15,Zip Code 10040,s,s,s,s,s,s,s,s
15,Zip Code 10044,s,s,s,s,s,s,s,s
15,Zip Code 10065,s,s,s,s,s,s,s,s
15,Zip Code 10069,s,s,s,s,s,s,s,s
15,Zip Code 10075,s,s,s,s,s,s,s,s
15,Zip Code 10128,s,s,s,s,s,s,s,s
15,Zip Code 10163,s,s,s,s,s,s,s,s
15,Zip Code 10268,s,s,s,s,s,s,s,s
15,Zip Code 10280,s,s,s,s,s,s,s,s
15,Zip Code 10282,s,s,s,s,s,s,s,s
15,Zip Code 10301,s,s,s,s,s,s,20,s
15,Zip Code 10302,s,s,s,s,s,s,6,s
15,Zip Code 10303,s,s,s,s,s,s,7,s
15,Zip Code 10304,s,s,s,s,s,s,23,s
15,Zip Code 10305,s,s,s,s,s,s,20,s
15,Zip Code 10306,7,s,s,s,s,s,9,s
15,Zip Code 10308,s,s,s,s,s,s,s,s
15,Zip Code 10309,s,s,s,s,s,s,s,s
15,Zip Code 10310,s,s,s,s,s,s,8,s
15,Zip Code 10312,s,s,s,s,s,s,s,s
15,Zip Code 10314,9,s^,s,s,s,s,12,s
15,Zip Code 10451,s,s,s,s,s,s,9,s
15,Zip Code 10452,s,s,s,s,s,s,7,s
15,Zip Code 10453,s,s,s,s,s,s,6,s
15,Zip Code 10454,s,s,s,s,s,s,6,s
15,Zip Code 10455,s,s,s,s,s,s,s,s
15,Zip Code 10456,s,s,s,s,s,s,12,s
15,Zip Code 10457,s,s,s,s,s,s,14,s
15,Zip Code 10458,s,s,s,s,s,s,9,s
15,Zip Code 10459,s,s,s,s,s,s,9,s
15,Zip Code 10460,s,s,s,s,s,s,8,s
15,Zip Code 10461,s,s,s,s,s,s,s,s
15,Zip Code 10462,s,s,s,s,s,s,13,s
15,Zip Code 10463,s,s,s,s,s,s,s,s
15,Zip Code 10465,s,s,s,s,s,s,s,s
15,Zip Code 10466,s,s,s,s,s,s,7,s
15,Zip Code 10467,s,s,s,s,s,s,8,s
15,Zip Code 10468,s,s,s,s,s,s,s,s
15,Zip Code 10469,s,s,s,s,s,s,7,s
15,Zip Code 10472,s,s,s,s,s,s,10,s
15,Zip Code 10473,s,s,s,s,s,s,s,s
15,Zip Code 10474,s,s,s,s,s,s,s,s
15,Zip Code 10475,s,s,s,s,s,s,s,s
15,Zip Code 11101,s,s,s,s,s,s,s,s
15,Zip Code 11102,s,s,s,s,s,s,10,s
15,Zip Code 11103,s,s,s,s,s,s,s,s
15,Zip Code 11104,s,s,s,s,s,s,s,s
15,Zip Code 11105,s,s,s,s,s,s,7,s
15,Zip Code 11106,s,s,s,s,s,s,s,s
15,Zip Code 11109,s,s,s,s,s,s,s,s
15,Zip Code 11201,326,145,322,170,123,90,226,51
15,Zip Code 11203,23,s,30,s,28,10,315,45
15,Zip Code 11204,26,15,10,s,11,s^,194,25
15,Zip Code 11205,52,s,61,10,44,17,198,27
15,Zip Code 11206,s,s,9,s,15,8,230,34
15,Zip Code 11207,15,s,15,s,21,8,398,57
15,Zip Code 11208,6,s,10,s,14,s,398,41
15,Zip Code 11209,28,17,39,s,32,22,208,35
15,Zip Code 11210,11,s,30,s,25,11,220,23
15,Zip Code 11211,s,s,12,s,9,s,60,9
15,Zip Code 11212,11,s,29,s,20,9,509,59
15,Zip Code 11213,21,s,34,s,37,17,231,36
15,Zip Code 11214,38,21,13,s,8,s,235,22
15,Zip Code 11215,634,547,804,772,615,561,421,124
15,Zip Code 11216,40,9,49,s,39,14,170,30
15,Zip Code 11217,197,99,246,102,214,171,182,58
15,Zip Code 11218,488,375,488,383,408,329,467,89
15,Zip Code 11219,195,160,174,130,98,56,324,81
15,Zip Code 11220,570,429,681,554,567,435,827,271
15,Zip Code 11221,25,6,19,s,24,13,226,32
15,Zip Code 11222,15,s,7,s,12,s,93,10
15,Zip Code 11223,12,s,13,s,6,s,161,18
15,Zip Code 11224,6,s,s,s,7,s,99,11
15,Zip Code 11225,54,20,63,s,42,17,204,31
15,Zip Code 11226,83,25,117,11,87,30,494,87
15,Zip Code 11228,16,6,8,s,7,s,160,28
15,Zip Code 11229,12,6,8,s,s,s,143,11
15,Zip Code 11230,34,21,33,s,23,11,190,29
15,Zip Code 11231,323,309,411,s^,349,323,275,102
15,Zip Code 11232,256,245,300,s^,319,295,278,103
15,Zip Code 11233,26,6,36,6,43,20,291,39
15,Zip Code 11234,11,s,17,s,11,s,241,32
15,Zip Code 11235,12,s,10,s,s,s,154,10
15,Zip Code 11236,17,7,24,s,20,s,376,35
15,Zip Code 11237,s,s,s,s,s,s,80,8
15,Zip Code 11238,157,20,154,9,101,32,231,55
15,Zip Code 11239,s,s,6,s,s,s,70,11
15,Zip Code 11243,s,s,s,s,s,s,s,s
15,Zip Code 11249,s,s,14,s,s,s,36,7
15,Zip Code 11354,s,s,s,s,s,s,s,s
15,Zip Code 11355,s,s,s,s,s,s,6,s
15,Zip Code 11356,s,s,s,s,s,s,s,s
15,Zip Code 11357,s,s,s,s,s,s,s,s
15,Zip Code 11358,s,s,s,s,s,s,s,s
15,Zip Code 11360,s,s,s,s,s,s,s,s
15,Zip Code 11361,s,s,s,s,s,s,s,s
15,Zip Code 11365,s,s,s,s,s,s,s,s
15,Zip Code 11366,s,s,s,s,s,s,s,s
15,Zip Code 11367,s,s,s,s,s,s,s,s
15,Zip Code 11368,s,s,s,s,s,s,18,s
15,Zip Code 11369,s,s,s,s,s,s,s,s
15,Zip Code 11370,s,s,s,s,s,s,s,s
15,Zip Code 11372,s,s,s,s,s,s,11,s
15,Zip Code 11373,s,s,s,s,s,s,12,s
15,Zip Code 11374,s,s,s,s,s,s,8,s
15,Zip Code 11375,s,s,s,s,s,s,11,s
15,Zip Code 11377,s,s,s,s,s,s,12,s
15,Zip Code 11378,s,s,s,s,s,s,8,s
15,Zip Code 11379,s,s,s,s,s,s,6,s
15,Zip Code 11385,s,s,s,s,s,s,85,s
15,Zip Code 11411,s,s,s,s,s,s,s,s
15,Zip Code 11412,s,s,s,s,s,s,17,s
15,Zip Code 11413,s,s,s,s,s,s,23,s
15,Zip Code 11414,s,s,s,s,s,s,12,s
15,Zip Code 11416,s,s,s,s,s,s,31,s
15,Zip Code 11417,s,s,s,s,s,s,30,s
15,Zip Code 11418,s,s,s,s,s,s,16,s
15,Zip Code 11419,s,s,s,s,s,s,15,s
15,Zip Code 11420,s,s,s,s,s,s,23,s
15,Zip Code 11421,s,s,s,s,s,s,31,s
15,Zip Code 11422,s,s,s,s,s,s,16,s
15,Zip Code 11423,s,s,s,s,s,s,s,s
15,Zip Code 11426,s,s,s,s,s,s,s,s
15,Zip Code 11428,s,s,s,s,s,s,s,s
15,Zip Code 11429,s,s,s,s,s,s,6,s
15,Zip Code 11432,s,s,s,s,s,s,9,s
15,Zip Code 11433,s,s,s,s,s,s,8,s
15,Zip Code 11434,s,s,s,s,s,s,24,s
15,Zip Code 11435,s,s,s,s,s,s,10,s
15,Zip Code 11436,s,s,s,s,s,s,s,s
15,Zip Code 11580,s,s,s,s,s,s,s,s
15,Zip Code 11691,s,s,s,s,s,s,56,s
15,Zip Code 11692,s,s,s,s,s,s,28,s
15,Zip Code 11693,s,s,s,s,s,s,10,s
15,Zip Code 11694,s,s,s,s,s,s,11,s
15,Zip Code 11697,s,s,s,s,s,s,s,s
15,Zip Code Unknown,s,s,s,s,s,s,s,s
16,All Students,752,479,761,478,616,367,"2,765",556
16,Home Language is (AMERICAN) SIGN LANGUAGE,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is ALBANIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is AMHARIC,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is ARABIC,N/A,N/A,N/A,N/A,6,s^,34,6
16,Home Language is ARMENIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is BAMBARA,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is BENGALI,N/A,N/A,N/A,N/A,s,s,40,12
16,Home Language is BULGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is CANTONESE,N/A,N/A,N/A,N/A,s,s,s,s
16,"Home Language is CHINESE,ANY",N/A,N/A,N/A,N/A,s,s,24,8
16,Home Language is DARI/FARSI/PERSIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is ENGLISH,N/A,N/A,N/A,N/A,544,318,"2,077",419
16,Home Language is EWE,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is FINNISH,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is FON,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is FRENCH,N/A,N/A,N/A,N/A,s,s,7,s
16,Home Language is FRENCH-HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is FULANI,N/A,N/A,N/A,N/A,s,s,8,s
16,Home Language is GEORGIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is GUJARATI,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,36,s
16,Home Language is HINDI,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is HUNGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is IBO,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is ITALIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is MALAY,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is MANDARIN,N/A,N/A,N/A,N/A,s,s,22,9
16,Home Language is MANDINGO,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is NAHUATL,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is NEPALI,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is NIGER-CONGO,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is PASHTO,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is PILIPINO,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is POLISH,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is PUNJABI,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is ROMANIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is RUSSIAN,N/A,N/A,N/A,N/A,s,s,13,s
16,Home Language is SERBO-CROATIAN,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is SPANISH,N/A,N/A,N/A,N/A,49,33,442,75
16,Home Language is SUNDANESE,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is TADZHIK,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is URDU,N/A,N/A,N/A,N/A,s,s,8,s
16,Home Language is UZBEK,N/A,N/A,N/A,N/A,s,s,6,s
16,Home Language is VIETNAMESE,N/A,N/A,N/A,N/A,s,s,s,s
16,Home Language is WOLOF,N/A,N/A,N/A,N/A,s,s,s,s
16,Residential District 01,s,s,s,s,s,s,s,s
16,Residential District 02,s,s,s,s,s,s,7,s
16,Residential District 03,s,s,s,s,s,s,s,s
16,Residential District 04,s,s,s,s,s,s,s,s
16,Residential District 05,s,s,s,s,s,s,10,s
16,Residential District 07,s,s,s,s,s,s,s,s
16,Residential District 08,s,s,s,s,s,s,8,s
16,Residential District 09,s,s,s,s,s,s,13,s
16,Residential District 10,s,s,s,s,s,s,13,s
16,Residential District 11,s,s,s,s,s,s,11,s
16,Residential District 12,s,s,s,s,s,s,8,s
16,Residential District 13,90,33,57,9,37,16,167,35
16,Residential District 14,23,7,18,7,11,s,112,21
16,Residential District 15,s,s,s,s,s,s,59,11
16,Residential District 16,360,326,393,387,357,270,235,109
16,Residential District 17,99,36,94,13,61,23,323,65
16,Residential District 18,23,11,23,8,21,s,216,35
16,Residential District 19,27,11,33,13,27,12,491,88
16,Residential District 20,s,s,s,s,s,s,67,14
16,Residential District 21,s,s,s,s,s,s,35,12
16,Residential District 22,10,s,7,s,19,s,146,19
16,Residential District 23,58,25,74,17,48,20,295,48
16,Residential District 24,s,s,s,s,s,s,113,17
16,Residential District 25,s,s,s,s,s,s,7,s
16,Residential District 26,s,s,s,s,s,s,s,s
16,Residential District 27,s,s,s,s,s,s,115,23
16,Residential District 28,s,s,s,s,s,s,26,s
16,Residential District 29,7,s,s,s,s,s,29,s
16,Residential District 30,s,s,s,s,s,s,10,s
16,Residential District 31,s,s,s,s,s,s,10,s
16,Residential District 32,27,10,37,9,11,s,214,31
16,Residential District Unknown,s,s,s,s,s,s,s,s
16,Zip Code 07103,s,s,s,s,s,s,s,s
16,Zip Code 10001,s,s,s,s,s,s,s,s
16,Zip Code 10002,s,s,s,s,s,s,s,s
16,Zip Code 10009,s,s,s,s,s,s,s,s
16,Zip Code 10013,s,s,s,s,s,s,s,s
16,Zip Code 10016,s,s,s,s,s,s,s,s
16,Zip Code 10019,s,s,s,s,s,s,s,s
16,Zip Code 10022,s,s,s,s,s,s,s,s
16,Zip Code 10023,s,s,s,s,s,s,s,s
16,Zip Code 10024,s,s,s,s,s,s,s,s
16,Zip Code 10025,s,s,s,s,s,s,s,s
16,Zip Code 10027,s,s,s,s,s,s,s,s
16,Zip Code 10029,s,s,s,s,s,s,s,s
16,Zip Code 10030,s,s,s,s,s,s,s,s
16,Zip Code 10035,s,s,s,s,s,s,s,s
16,Zip Code 10036,s,s,s,s,s,s,s,s
16,Zip Code 10037,s,s,s,s,s,s,s,s
16,Zip Code 10039,s,s,s,s,s,s,s,s
16,Zip Code 10044,s,s,s,s,s,s,s,s
16,Zip Code 10301,s,s,s,s,s,s,s,s
16,Zip Code 10302,s,s,s,s,s,s,s,s
16,Zip Code 10303,s,s,s,s,s,s,s,s
16,Zip Code 10304,s,s,s,s,s,s,s,s
16,Zip Code 10305,s,s,s,s,s,s,s,s
16,Zip Code 10306,s,s,s,s,s,s,s,s
16,Zip Code 10312,s,s,s,s,s,s,s,s
16,Zip Code 10314,s,s,s,s,s,s,s,s
16,Zip Code 10451,s,s,s,s,s,s,s,s
16,Zip Code 10452,s,s,s,s,s,s,s,s
16,Zip Code 10453,s,s,s,s,s,s,s,s
16,Zip Code 10454,s,s,s,s,s,s,s,s
16,Zip Code 10455,s,s,s,s,s,s,s,s
16,Zip Code 10456,s,s,s,s,s,s,7,s
16,Zip Code 10457,s,s,s,s,s,s,s,s
16,Zip Code 10458,s,s,s,s,s,s,s,s
16,Zip Code 10459,s,s,s,s,s,s,s,s
16,Zip Code 10460,s,s,s,s,s,s,s,s
16,Zip Code 10461,s,s,s,s,s,s,s,s
16,Zip Code 10462,s,s,s,s,s,s,8,s
16,Zip Code 10465,s,s,s,s,s,s,s,s
16,Zip Code 10466,s,s,s,s,s,s,s,s
16,Zip Code 10467,s,s,s,s,s,s,s,s
16,Zip Code 10468,s,s,s,s,s,s,s,s
16,Zip Code 10472,s,s,s,s,s,s,s,s
16,Zip Code 10473,s,s,s,s,s,s,s,s
16,Zip Code 10474,s,s,s,s,s,s,s,s
16,Zip Code 11102,s,s,s,s,s,s,s,s
16,Zip Code 11103,s,s,s,s,s,s,s,s
16,Zip Code 11104,s,s,s,s,s,s,s,s
16,Zip Code 11201,s,s,s,s,s,s,19,s
16,Zip Code 11203,13,s,12,s,10,s,94,16
16,Zip Code 11204,s,s,s,s,s,s,11,s
16,Zip Code 11205,10,s^,s,s,s,s,31,s
16,Zip Code 11206,44,28,48,35,40,25,130,33
16,Zip Code 11207,25,11,23,s,15,7,271,50
16,Zip Code 11208,9,s,12,s^,11,s,217,37
16,Zip Code 11209,s,s,s,s,s,s,s,s
16,Zip Code 11210,s,s,s,s,s,s,34,s
16,Zip Code 11211,s,s,s,s,s,s,14,s
16,Zip Code 11212,14,s^,30,12,31,12,290,47
16,Zip Code 11213,87,43,101,49,62,36,123,34
16,Zip Code 11214,s,s,s,s,s,s,13,s
16,Zip Code 11215,s,s,s,s,s,s,s,s
16,Zip Code 11216,57,16,36,s,19,11,93,24
16,Zip Code 11217,s,s,s,s,s,s,21,s
16,Zip Code 11218,s,s,s,s,s,s,14,s
16,Zip Code 11219,s,s,s,s,s,s,16,s
16,Zip Code 11220,s,s,s,s,s,s,34,9
16,Zip Code 11221,152,122,178,146,158,130,187,59
16,Zip Code 11222,s,s,s,s,s,s,7,s
16,Zip Code 11223,s,s,s,s,s,s,10,s
16,Zip Code 11224,s,s,s,s,s,s,14,s
16,Zip Code 11225,11,s,7,s,13,s,52,8
16,Zip Code 11226,13,7,s,s,7,s,84,15
16,Zip Code 11228,s,s,s,s,s,s,6,s
16,Zip Code 11229,s,s,s,s,s,s,15,s
16,Zip Code 11230,s,s,s,s,s,s,20,s
16,Zip Code 11231,s,s,s,s,s,s,s,s
16,Zip Code 11232,s,s,s,s,s,s,10,s
16,Zip Code 11233,230,183,243,189,180,116,218,66
16,Zip Code 11234,s,s,s,s,7,s,43,7
16,Zip Code 11235,s,s,s,s,s,s,s,s
16,Zip Code 11236,10,s,7,s,8,s,122,20
16,Zip Code 11237,6,s,s,s,s,s,72,9
16,Zip Code 11238,17,8,11,s,16,s,28,6
16,Zip Code 11239,s,s,s,s,s,s,27,s
16,Zip Code 11249,s,s,s,s,s,s,s,s
16,Zip Code 11354,s,s,s,s,s,s,s,s
16,Zip Code 11356,s,s,s,s,s,s,s,s
16,Zip Code 11360,s,s,s,s,s,s,s,s
16,Zip Code 11365,s,s,s,s,s,s,s,s
16,Zip Code 11367,s,s,s,s,s,s,s,s
16,Zip Code 11368,s,s,s,s,s,s,8,s
16,Zip Code 11369,s,s,s,s,s,s,s,s
16,Zip Code 11372,s,s,s,s,s,s,7,s
16,Zip Code 11373,s,s,s,s,s,s,13,s
16,Zip Code 11374,s,s,s,s,s,s,s,s
16,Zip Code 11375,s,s,s,s,s,s,s,s
16,Zip Code 11377,s,s,s,s,s,s,s,s
16,Zip Code 11378,s,s,s,s,s,s,9,s
16,Zip Code 11379,s,s,s,s,s,s,6,s
16,Zip Code 11385,s,s,s,s,s,s,73,9
16,Zip Code 11411,s,s,s,s,s,s,s,s
16,Zip Code 11412,s,s,s,s,s,s,6,s
16,Zip Code 11413,s,s,s,s,s,s,s,s
16,Zip Code 11414,s,s,s,s,s,s,6,s
16,Zip Code 11416,s,s,s,s,s,s,13,s
16,Zip Code 11417,s,s,s,s,s,s,s,s
16,Zip Code 11418,s,s,s,s,s,s,10,s
16,Zip Code 11419,s,s,s,s,s,s,13,s
16,Zip Code 11420,s,s,s,s,s,s,s,s
16,Zip Code 11421,s,s,s,s,s,s,18,7
16,Zip Code 11422,s,s,s,s,s,s,s,s
16,Zip Code 11423,s,s,s,s,s,s,s,s
16,Zip Code 11427,s,s,s,s,s,s,s,s
16,Zip Code 11428,s,s,s,s,s,s,s,s
16,Zip Code 11429,s,s,s,s,s,s,s,s
16,Zip Code 11432,s,s,s,s,s,s,7,s
16,Zip Code 11433,s,s,s,s,s,s,s,s
16,Zip Code 11434,s,s,s,s,s,s,12,s
16,Zip Code 11435,s,s,s,s,s,s,s,s
16,Zip Code 11436,s,s,s,s,s,s,s,s
16,Zip Code 11691,s,s,s,s,s,s,27,s
16,Zip Code 11692,s,s,s,s,s,s,14,s
16,Zip Code 11693,s,s,s,s,s,s,6,s
16,Zip Code 11694,s,s,s,s,s,s,s,s
16,Zip Code 11697,s,s,s,s,s,s,s,s
17,All Students,"1,631","1,073","1,539","1,091","2,750","1,431","7,955","2,121"
17,Home Language is (AMERICAN) SIGN LANGUAGE,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is ALBANIAN,N/A,N/A,N/A,N/A,s,s,6,s
17,Home Language is AMHARIC,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is ARABIC,N/A,N/A,N/A,N/A,48,39,97,31
17,Home Language is AZERBAIJANI,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is BAMBARA,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is BENGALI,N/A,N/A,N/A,N/A,33,9,114,28
17,Home Language is BOSNIAN,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is BURMESE,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is CANTONESE,N/A,N/A,N/A,N/A,s,s,29,s
17,"Home Language is CHINESE,ANY",N/A,N/A,N/A,N/A,9,s,77,13
17,Home Language is CHINESE-DIALECT UNKNOWN/OTHER,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is DUTCH,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is ENGLISH,N/A,N/A,N/A,N/A,"2,257","1,128","6,021","1,674"
17,Home Language is ESTONIAN,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is EWE,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is FANTI,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is FINNISH,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is FON,N/A,N/A,N/A,N/A,s,s,s,s
17,Home Language is FRENCH,N/A,N/A,N/A,N/A,12,s,43,10
